userId,movieId,rating
1955013,5923693,2
1955013,6537611,2
1955013,6550077,2
1955013,6590586,2
1955013,6625653,2
1955013,6627429,2
1955013,6636399,2
1955013,6638168,2
1955013,6638962,2
1955013,6640238,2
1955013,6640649,2
1955084,6453421,2
1955084,6611055,2
1955084,6639509,5
1955101,6640849,5
1955101,6642185,5
1955101,6642265,5
1955101,6643073,5
1955164,6607150,2
1955202,6219582,2
1955202,6488719,2
1955202,6561107,5
1955202,6569019,2
1955202,6626226,2
1955202,6630527,5
1955202,6643639,5
1955226,6613749,2
1955232,6587444,5
1955232,6592346,2
1955232,6602893,2
1955323,6473343,5
1955323,6626343,5
1955508,5388552,2
1955508,6554440,2
1955508,6619770,2
1955508,6632722,2
1955508,6641412,5
1955727,6615324,2
1955929,6379550,2
1955929,6640136,2
1955936,6640545,2
1956039,6547976,2
1956039,6619884,2
1956039,6640648,2
1956039,6640716,2
1956285,6618198,2
1956285,6629085,2
1956285,6641396,5
1956312,6376414,5
1956312,6626300,5
1956312,6631954,5
1956444,6629856,2
1956444,6636991,2
1956555,6640495,2
1956555,6641237,2
1956617,6190458,5
1956617,6580864,5
1956617,6593183,2
1956617,6640227,5
1956624,6548178,2
1956624,6606223,2
1956884,6369526,2
1956884,6639509,2
1956884,6640471,2
1956884,6640764,2
1956884,6641279,2
1956884,6641682,2
1957018,6635304,2
1957018,6638841,2
1957123,5693455,2
1957123,5715692,2
1957123,5726256,2
1957123,6232337,2
1957123,6298814,2
1957123,6614389,2
1957123,6614420,2
1957136,6372449,2
1957200,5903266,2
1957200,6485727,2
1957489,5475262,5
1957489,6082366,2
1957489,6212765,2
1957489,6253117,5
1957489,6457228,2
1957489,6469551,2
1957489,6544175,2
1957489,6552860,5
1957489,6556355,2
1957489,6578250,5
1957489,6601709,2
1957489,6602887,5
1957489,6605976,5
1957489,6614698,5
1957489,6614970,2
1957489,6624120,2
1957489,6629692,2
1957489,6635714,5
1957489,6635739,2
1957489,6640607,5
1957489,6640935,2
1957657,5912525,2
1957657,6103214,2
1957657,6359816,2
1957677,6629491,2
1957677,6636499,5
1957696,6619583,2
1957696,6639821,2
1957855,4587384,2
1957919,6477158,2
1957919,6618938,2
1958066,5878131,2
1958423,5833945,5
1958423,6201711,5
1958569,6592936,2
1958569,6615223,2
1958569,6639069,2
1958569,6639854,2
1958569,6641249,2
1958796,6569590,2
1958796,6586030,2
1958796,6626359,5
1958871,6638778,2
1958871,6641405,2
1958892,6551704,2
1958892,6623049,2
1958892,6636903,2
1958992,6366953,2
1958992,6607149,2
1958992,6623288,2
1958992,6635779,2
1958992,6637429,2
1958992,6640509,2
1958992,6641441,5
1959021,6446009,2
1959021,6602860,2
1959154,5647752,2
1959154,6137982,2
1959188,5057746,2
1959248,6623995,2
1959248,6640124,2
1959271,6088482,2
1959271,6482921,5
1959271,6615645,2
1959271,6619676,5
1959271,6636428,5
1959271,6636484,5
1959271,6641232,5
1959271,6641638,5
1959381,6605032,2
1959381,6620173,2
1959381,6620225,2
1959381,6639977,2
1959579,6641775,5
1959787,5537437,2
1959787,6130711,2
1959787,6241080,2
1959787,6255560,2
1959787,6295240,2
1959787,6356788,2
1959787,6360610,2
1959787,6402218,2
1959787,6462908,2
1959787,6466173,2
1959787,6488730,2
1959787,6545778,2
1959787,6554882,2
1959787,6581446,2
1959787,6588458,2
1959787,6594372,2
1959787,6613101,2
1959787,6615212,2
1959787,6616542,2
1959787,6616624,2
1959787,6619766,2
1959787,6620115,2
1959787,6624760,2
1959787,6626146,2
1959787,6626670,2
1959787,6626840,2
1959787,6632679,2
1959787,6633902,2
1959872,6065469,2
1959872,6240158,2
1959872,6253937,2
1959872,6639743,2
1960305,6467123,2
1960305,6562714,5
1960305,6615045,5
1960305,6640763,2
1960305,6642139,5
1960305,6642143,2
1960307,6641078,2
1960866,6329150,2
1960928,5677168,2
1960928,5702113,2
1960928,6274422,2
1960928,6591401,2
1960928,6611502,2
1960928,6631028,2
1960928,6632501,2
1961071,5674938,2
1961071,6138894,2
1961071,6142667,2
1961071,6301562,2
1961071,6563272,5
1961071,6570598,2
1961071,6602212,2
1961071,6606916,2
1961071,6618688,5
1961071,6621539,2
1961071,6623199,2
1961071,6625111,2
1961071,6635211,2
1961071,6635392,2
1961071,6640230,5
1961071,6642359,2
1961157,6637408,2
1961645,6619311,2
1961645,6631620,2
1961645,6631830,2
1961976,5802098,5
1961976,5859152,5
1961976,6110475,5
1961976,6618690,2
1962038,5665931,2
1962038,6269641,2
1962038,6606170,2
1962038,6628632,2
1962208,6607318,2
1962292,6396510,2
1962292,6397098,2
1962324,6641365,2
1962324,6641960,2
1962324,6642597,2
1962324,6643185,2
1962377,6583374,2
1962377,6637094,2
1962406,6641684,2
1962423,6455583,2
1962631,6641279,2
1962809,6632282,2
1962917,6218235,2
1962917,6257899,2
1962957,5976986,2
1963023,6380094,2
1963162,6291399,2
1963162,6442281,2
1963488,6561627,2
1963510,6417287,5
1963510,6603962,2
1963510,6608730,5
1963510,6641954,5
1963634,6619601,2
1963634,6623795,2
1963634,6624131,2
1963634,6633992,2
1963734,6641370,2
1963992,6641799,2
1964141,6640390,2
1964405,5529474,2
1964428,6403694,2
1964428,6586220,2
1964428,6614042,2
1964428,6641409,2
1964459,6641702,2
1964617,5612423,2
1964617,6139801,2
1964716,5544732,2
1965084,6227918,2
1965084,6636853,2
1965084,6638276,2
1965084,6639020,2
1965184,5093994,2
1965184,5652626,2
1965184,5854163,2
1965184,6053291,2
1965184,6134935,2
1965184,6208023,5
1965184,6257556,2
1965184,6329901,2
1965184,6507587,2
1965184,6596263,2
1965184,6614671,2
1965184,6626344,2
1965184,6629996,2
1965184,6630403,2
1965184,6630522,2
1965184,6638177,2
1965184,6640457,2
1965184,6641120,2
1965207,5430997,2
1965292,6618937,2
1965330,6469683,2
1965436,5799961,2
1965654,6290623,2
1965654,6552512,2
1965654,6624581,2
1965654,6641010,2
1965721,6483262,2
1965721,6629549,2
1965721,6638294,2
1965721,6639287,2
1965721,6639915,2
1965721,6640261,2
1965721,6640308,2
1965721,6640379,2
1965721,6640679,2
1966038,6544621,2
1966069,4563222,2
1966069,6121832,2
1966069,6415760,2
1966069,6640221,2
1966069,6640269,2
1966069,6641405,2
1966069,6641546,2
1966069,6641642,2
1966255,5749766,2
1966255,6632753,2
1966293,5385543,2
1966293,5756448,2
1966293,6039820,2
1966293,6235157,2
1966293,6360170,2
1966293,6366669,2
1966293,6436704,2
1966293,6543936,2
1966293,6600041,2
1966293,6614040,2
1966293,6616167,2
1966293,6619807,2
1966293,6623691,2
1966293,6623995,2
1966293,6625521,2
1966293,6625651,2
1966293,6636229,2
1966293,6640124,2
1966293,6640813,2
1966293,6641099,2
1966293,6641694,2
1966309,6562757,2
1966347,6594881,2
1966347,6617347,2
1966371,6406235,2
1966371,6627704,2
1966371,6639555,2
1966432,6525448,5
1966432,6531003,2
1966432,6609044,5
1966432,6632270,5
1966432,6637174,2
1966432,6638440,2
1966432,6639412,2
1966432,6640142,2
1966432,6640197,2
1966432,6640827,5
1966432,6641235,5
1966740,5808660,5
1966740,6088267,5
1966740,6290624,2
1966740,6514155,5
1966740,6605955,2
1966740,6614558,5
1966740,6636911,5
1966740,6639323,2
1966740,6640525,5
1966740,6640788,2
1966740,6641712,5
1966740,6641954,2
1966740,6642243,2
1966740,6642553,5
1966740,6642892,2
1966740,6642988,5
1966740,6642990,2
1966740,6643004,2
1966782,6160601,5
1966782,6349108,5
1966782,6431164,2
1966782,6562489,2
1966782,6635960,2
1966782,6636403,5
1966793,6641124,2
1966793,6641362,2
1966841,6594021,2
1966856,6597840,2
1966856,6629003,2
1967199,6449986,2
1967364,6618781,2
1967364,6620225,2
1967364,6637016,2
1967364,6640836,2
1967364,6640972,2
1967364,6641534,2
1967364,6641597,2
1967364,6641671,2
1967364,6641702,2
1967364,6641719,2
1967364,6641753,2
1967451,6589230,2
1967451,6619003,2
1967451,6640916,2
1967678,5984924,2
1967801,6639847,2
1968065,5593214,2
1968065,5780612,2
1968065,6252190,5
1968065,6605148,5
1968065,6639696,2
1968065,6640094,2
1968065,6641897,2
1968065,6641910,2
1968065,6643683,2
1968748,6624044,2
1968748,6626084,2
1968748,6635050,2
1968826,5889823,2
1968880,6527731,2
1968990,5962635,2
1968990,6035499,2
1968990,6490375,2
1969093,5639321,2
1969093,6600984,2
1969093,6607051,2
1969093,6609479,5
1969093,6610151,2
1969093,6630967,2
1969093,6633333,2
1969246,6499121,5
1969510,5882011,2
1969510,6027479,2
1969510,6147620,2
1969510,6276056,2
1969510,6641365,2
1969542,6541051,2
1969542,6614941,2
1969542,6615905,2
1969542,6637075,2
1969542,6637408,2
1969622,6481830,2
1969735,6642693,5
1969737,5840913,2
1969745,5840001,2
1969745,6049080,2
1969745,6098186,2
1969745,6263061,5
1969745,6586613,2
1969745,6635582,2
1969745,6637148,2
1969745,6640981,2
1970182,6362527,5
1970182,6622548,5
1970315,6567631,2
1970315,6583645,2
1970315,6624691,2
1970315,6641611,5
1970361,6594602,2
1970361,6615351,2
1970552,6640550,2
1970552,6640770,2
1970552,6641288,2
1971015,5163637,5
1971015,5335626,2
1971015,5540277,2
1971015,5581669,5
1971015,5879733,2
1971015,5935593,2
1971015,6108292,2
1971015,6337329,2
1971015,6393949,5
1971015,6449354,2
1971015,6459788,2
1971015,6487369,2
1971015,6570042,5
1971015,6608379,2
1971015,6627635,5
1971015,6640633,2
1971015,6641145,2
1971015,6641605,2
1971015,6642093,2
1971220,5755688,2
1971220,5976752,2
1971220,6189201,2
1971220,6639481,2
1971582,6559724,5
1971582,6616170,2
1971582,6640121,5
1971665,5881462,2
1971751,6138002,2
1971751,6637381,2
1971751,6639759,2
1971838,6495430,2
1971838,6600196,2
1971917,5669311,2
1971917,6383633,2
1971917,6520475,2
1971917,6524335,2
1971917,6527379,2
1971917,6563142,2
1971917,6577318,2
1971917,6580721,2
1971917,6583402,2
1971917,6594003,2
1971917,6603593,2
1971917,6604813,2
1971917,6619403,2
1971917,6637884,2
1971917,6638108,2
1971966,6639814,2
1971983,6090428,5
1971987,5820000,2
1971987,5852051,2
1971987,6474444,2
1971987,6607224,2
1971987,6640086,2
1972205,5069828,2
1972205,5432211,2
1972205,5460154,2
1972205,5571764,2
1972205,5656835,2
1972205,5776400,2
1972205,5860617,2
1972205,5872753,2
1972205,5913587,5
1972205,5994865,2
1972205,6091295,5
1972205,6114675,2
1972205,6172475,5
1972205,6217411,2
1972205,6223795,2
1972205,6232117,2
1972205,6279240,2
1972205,6287595,2
1972205,6319913,2
1972205,6346200,2
1972205,6360928,2
1972205,6378206,2
1972205,6384194,2
1972205,6432501,2
1972205,6433940,2
1972205,6466871,2
1972205,6488511,2
1972205,6495824,2
1972205,6503012,5
1972205,6521960,2
1972205,6524358,2
1972205,6535421,2
1972205,6540230,2
1972205,6541421,2
1972205,6547431,2
1972205,6554752,2
1972205,6576890,2
1972205,6580347,5
1972205,6599523,2
1972205,6604279,2
1972205,6607461,2
1972205,6609395,2
1972205,6616545,2
1972205,6617077,2
1972205,6624075,2
1972205,6624820,2
1972205,6625055,2
1972205,6627672,2
1972205,6633458,2
1972205,6640544,2
1972205,6640681,2
1972205,6641018,2
1972205,6641128,2
1972205,6641271,2
1972205,6641367,2
1972205,6642656,2
1972205,6642666,2
1972285,5802370,2
1972285,5923165,2
1972285,6245472,2
1972285,6500941,2
1972285,6545666,2
1972285,6640594,2
1972285,6641031,2
1972627,5301941,2
1972627,5421881,2
1972627,6075907,2
1972627,6123720,2
1972627,6134909,2
1972627,6169559,2
1972627,6335968,2
1972627,6339521,2
1972627,6434442,2
1972627,6452809,2
1972627,6501831,2
1972627,6505762,2
1972627,6544844,2
1972627,6604793,2
1972627,6614994,2
1972627,6620053,2
1972627,6620817,2
1972627,6623303,2
1972627,6631883,2
1972627,6633277,2
1972627,6633827,2
1972627,6634559,2
1972627,6637663,2
1972627,6639119,2
1972627,6639612,2
1972627,6640932,2
1972735,6209184,2
1972735,6611434,2
1972934,5029893,2
1972934,6501740,2
1972934,6545056,2
1972934,6552181,2
1973332,6551249,2
1973332,6606396,2
1973332,6614759,2
1973818,6628190,5
1973818,6628208,5
1973959,5687424,2
1974076,6559542,2
1974076,6640474,2
1974197,6508400,2
1974197,6640981,2
1974523,6639868,2
1974523,6641435,2
1974549,6635924,2
1974549,6637071,2
1974709,5893884,2
1974709,6255195,2
1974709,6607102,2
1974709,6613830,2
1974709,6637045,2
1974709,6637815,2
1974709,6640017,2
1974709,6640836,2
1974709,6642956,2
1974792,6569376,2
1975375,6191826,2
1975928,6475048,5
1975928,6641135,5
1975928,6641686,5
1976030,5514280,2
1976030,6605077,5
1976030,6631319,2
1976087,6488798,2
1976222,6638279,2
1976222,6638374,2
1976222,6638539,2
1976222,6639577,2
1976268,6489220,2
1976268,6636403,2
1976300,5897924,5
1976300,6642896,5
1976392,6451156,5
1976424,6030648,2
1976474,6618711,2
1976488,5110003,5
1976488,5263483,2
1976488,5716654,2
1976488,5719030,5
1976488,5916810,2
1976488,6162828,2
1976488,6274576,2
1976488,6419944,5
1976488,6484629,2
1976488,6493535,2
1976488,6553863,5
1976488,6604468,2
1976488,6606425,5
1976488,6607515,2
1976488,6619924,2
1976488,6630745,2
1976488,6640340,2
1976488,6641176,2
1976488,6641263,2
1976488,6641306,2
1976488,6641396,2
1976613,6030983,2
1976613,6467179,2
1976613,6596797,2
1976613,6640524,2
1976613,6641219,2
1976613,6641299,2
1976616,6011411,2
1976616,6636123,2
1976616,6639789,2
1976616,6641712,2
1976616,6642015,2
1976616,6642309,2
1976616,6642500,2
1976616,6642631,2
1976616,6642919,2
1976616,6642990,2
1976616,6643671,2
1976683,6639509,5
1976683,6639869,2
1976683,6641682,5
1976812,6099533,2
1976812,6199849,2
1976812,6561375,2
1977017,6640197,2
1977017,6640827,5
1977017,6641535,2
1977030,6388929,2
1977030,6613749,2
1977187,6016598,2
1977187,6149840,2
1977187,6378142,2
1977328,6636458,2
1977636,6566363,2
1977724,6587903,2
1977806,6128631,2
1977806,6524466,2
1977806,6609044,5
1977806,6634349,2
1977806,6640667,2
1977806,6640827,2
1977806,6641235,2
1977809,6633739,2
1977834,6542606,2
1977834,6579873,2
1977834,6607610,2
1977834,6636323,2
1978185,6068052,5
1978185,6216888,2
1978185,6511355,2
1978185,6533086,2
1978185,6582369,2
1978185,6589382,2
1978185,6598325,2
1978185,6600538,5
1978185,6618923,5
1978260,6300221,2
1978469,6641437,2
1978569,6606681,2
1978601,5947109,2
1978601,6366438,2
1978601,6634222,2
1978601,6636709,2
1978614,6642470,5
1978667,6634097,5
1978667,6640964,5
1978804,5909679,2
1978804,6018455,2
1978804,6039161,2
1978804,6292718,2
1978804,6347168,2
1978804,6538523,2
1978804,6561083,2
1978804,6635781,2
1978804,6636267,2
1978804,6641270,2
1978894,6271728,2
1978894,6637173,2
1978894,6640528,2
1978957,5430997,2
1978992,5921324,2
1978992,6048454,2
1978992,6166776,2
1978992,6512022,2
1978992,6572240,2
1978992,6619361,2
1979119,6609108,2
1979255,6599915,2
1979439,6640353,2
1980198,5839020,2
1980198,6613636,2
1980198,6634859,2
1980245,6250903,2
1980245,6382748,2
1980245,6630897,5
1980445,6641412,2
1980563,5323135,2
1980563,5976835,2
1980563,6446260,2
1980563,6628743,5
1980655,6601069,2
1980655,6624273,2
1980823,6594881,2
1980823,6614229,2
1981600,4761425,2
1981600,6642481,2
1981925,5649170,2
1981925,6589075,2
1981925,6605909,2
1981980,6643312,5
1982005,6640209,2
1982005,6640489,2
1982005,6641341,2
1982101,6636810,2
1982117,6635269,2
1982117,6637463,2
1982148,5429592,2
1982148,6367117,5
1982194,6637071,2
1982296,6533583,2
1982428,6580231,2
1982797,6641027,2
1982944,6583776,5
1982944,6639760,2
1982944,6641423,5
1983125,6487406,5
1983125,6603088,2
1983154,6628455,2
1983174,6641954,2
1983174,6642546,2
1983206,6151623,2
1983206,6386280,2
1983206,6641591,5
1983508,6550077,2
1983508,6632859,2
1983632,6607314,2
1983648,6642862,2
1983751,6047254,2
1983751,6109635,5
1983751,6203628,2
1983751,6314600,2
1983751,6366599,2
1983751,6447198,2
1983751,6525448,2
1983751,6533071,2
1983751,6552484,5
1983751,6595940,2
1983751,6601965,2
1983751,6602093,2
1983751,6602134,5
1983751,6623370,5
1983751,6639948,2
1983751,6640118,2
1983751,6641720,2
1983751,6643385,5
1983751,6643561,5
1983799,6640299,2
1983799,6640578,2
1983855,5892171,2
1983855,6430442,5
1983855,6634203,2
1983855,6640017,2
1983855,6641345,2
1983867,6615388,5
1983867,6631313,5
1983877,6603088,2
1983877,6613319,2
1983902,6636057,2
1984109,6638439,5
1984237,5922170,2
1984237,6626792,2
1984237,6638411,2
1984237,6640861,2
1984287,5901279,2
1984287,6551698,2
1984314,6640375,2
1984800,5376733,2
1984800,6640896,2
1984946,6642470,5
1985043,6637802,2
1985567,6556835,2
1985567,6598284,2
1985567,6628194,5
1985567,6628906,2
1985567,6629092,5
1985567,6629612,2
1985570,6595940,2
1985570,6640118,2
1985570,6641720,2
1985627,6638848,2
1985736,6506933,2
1985736,6540760,2
1985736,6632562,2
1985736,6637785,2
1985736,6639509,2
1985736,6640471,2
1985736,6641279,2
1985848,6125680,5
1985848,6151623,2
1985848,6572738,5
1985848,6600263,5
1985873,6295499,2
1986006,6628801,2
1986006,6640205,2
1986126,6596229,2
1986207,6636191,2
1986317,6150072,5
1986317,6597433,5
1986317,6618836,5
1986317,6635380,2
1986351,6475296,2
1986351,6637618,2
1986449,6620290,2
1986737,6261581,2
1986737,6524770,2
1986783,6187948,2
1986983,6636466,2
1987076,5810161,2
1987076,6258025,2
1987076,6274288,2
1987076,6448335,5
1987076,6601930,2
1987076,6617041,5
1987076,6617616,5
1987076,6628632,2
1987076,6634262,5
1987076,6641341,2
1987145,5682808,2
1987145,6601362,2
1987296,4305200,5
1987296,6480503,2
1987296,6521775,2
1987296,6537256,2
1987296,6541132,2
1987296,6550052,5
1987296,6598031,5
1987296,6612384,2
1987296,6617201,5
1987296,6618362,5
1987296,6622734,2
1987296,6632812,2
1987296,6639727,2
1987635,5726923,2
1987635,5860199,2
1987635,6088684,2
1987635,6160390,2
1987635,6208630,2
1987635,6522658,2
1987635,6593584,2
1987836,6614941,2
1987836,6623611,2
1987836,6641425,2
1987869,6337202,2
1987869,6605669,2
1987869,6641250,2
1987869,6642301,2
1987897,6558411,2
1987897,6618786,2
1987897,6622962,5
1987897,6640293,2
1988022,6391879,2
1988022,6442692,2
1988071,6615905,2
1988351,6620904,2
1988351,6640135,2
1988613,6303615,2
1988682,5700140,5
1988682,6089739,5
1988682,6361482,5
1988682,6463415,5
1988682,6486868,5
1988682,6575448,5
1988682,6599331,5
1988682,6632305,5
1988682,6632656,5
1988827,6640345,2
1988874,5535471,2
1988874,5684611,2
1988874,6096174,2
1988874,6270915,2
1988874,6560116,2
1988874,6612741,2
1989079,6166225,2
1989079,6480499,5
1989079,6550937,2
1989079,6603393,5
1989079,6611857,5
1989083,6641477,5
1989416,6543706,2
1989416,6567692,2
1989416,6601661,2
1989416,6625901,2
1989423,6473118,2
1989747,6593032,2
1989804,6177626,5
1989804,6618690,5
1989954,6638943,2
1989959,5670556,2
1990160,6158592,2
1990167,6229030,2
1990167,6411276,2
1990167,6615686,2
1990504,6637213,2
1990553,6641696,2
1990870,6597758,5
1990870,6613533,2
1990870,6622737,2
1990870,6633269,5
1990870,6637884,2
1990870,6638108,2
1990955,6594782,2
1991164,5793215,2
1991164,6521786,2
1991164,6567571,2
1991164,6597553,2
1991164,6614833,2
1991164,6641310,2
1991186,6629272,2
1991186,6641669,2
1991201,6538893,2
1991345,6575381,2
1991397,6641499,2
1991466,6241605,2
1991521,6245397,2
1991724,6455583,2
1991724,6544342,2
1991724,6618829,2
1991754,6159461,2
1991754,6512683,2
1991754,6625851,2
1991754,6638361,2
1992132,6019937,2
1992132,6025980,2
1992132,6376752,2
1992132,6428118,2
1992132,6492389,2
1992132,6529866,2
1992132,6599020,2
1992132,6613689,2
1992132,6626129,2
1992132,6639780,2
1992132,6640900,2
1992259,6349653,2
1992259,6641106,2
1992265,5319606,2
1992265,6635322,2
1992282,4818086,5
1992282,5606043,5
1992282,6053049,5
1992282,6361482,5
1992282,6384312,5
1992282,6454471,5
1992282,6458425,5
1992282,6466201,5
1992282,6508695,2
1992282,6516093,2
1992282,6521948,2
1992282,6542385,2
1992282,6545379,2
1992282,6555865,5
1992282,6579108,5
1992282,6582456,5
1992282,6594326,5
1992282,6600215,5
1992282,6610348,5
1992282,6612088,2
1992282,6619959,2
1992282,6620240,5
1992282,6624669,2
1992282,6627671,5
1992282,6633262,5
1992282,6641195,5
1992394,6550821,2
1992394,6641540,2
1992398,5000691,2
1992398,5488544,2
1992398,5807070,5
1992398,5903636,2
1992398,6017260,2
1992398,6291305,5
1992398,6388780,2
1992398,6398699,2
1992398,6629480,5
1992398,6637069,2
1992398,6637262,2
1992398,6638002,5
1992398,6639842,2
1992398,6640363,2
1992398,6640451,2
1992398,6640718,2
1992398,6641231,2
1992398,6641584,2
1992398,6641633,2
1992398,6641747,2
1992501,5909951,2
1992501,5961705,2
1992913,5917691,2
1992913,6065370,2
1992913,6247992,2
1992977,5961759,2
1992977,6125880,2
1992977,6204245,2
1992977,6333570,2
1992977,6472755,2
1992977,6544870,2
1992977,6601727,2
1992977,6629157,2
1992977,6635619,2
1992977,6636031,2
1992977,6637011,5
1992977,6637182,2
1992977,6639748,2
1992977,6640290,2
1992977,6640508,2
1992977,6640830,2
1992977,6640845,2
1992977,6641045,2
1992977,6641631,2
1992996,6577940,2
1992996,6623950,2
1993052,5803829,2
1993052,6046695,2
1993052,6137921,2
1993052,6221166,2
1993052,6413036,2
1993052,6605698,2
1993052,6613653,2
1993052,6620773,2
1993126,6601965,2
1993126,6609044,2
1993126,6618793,2
1993126,6621125,2
1993126,6638551,2
1993126,6640667,2
1993126,6640827,2
1993156,6598646,2
1993156,6603779,2
1993156,6620203,2
1993156,6621279,2
1993156,6632803,2
1993175,6513931,2
1993175,6580293,2
1993175,6593790,2
1993175,6611068,2
1993175,6615557,2
1993175,6623037,2
1993175,6625420,2
1993175,6629301,2
1993230,6614802,2
1993390,5621016,2
1993390,5683174,2
1993390,6197663,2
1993390,6421777,2
1993390,6492355,2
1993390,6505943,2
1993390,6512920,2
1993390,6602975,2
1993390,6617637,2
1993390,6629453,5
1993390,6638230,2
1993390,6638274,2
1993390,6639341,2
1993390,6641152,5
1993390,6641495,2
1993505,6636191,2
1993505,6640789,2
1993506,6373671,2
1993506,6594217,2
1993741,6640468,2
1993845,6614105,2
1993868,6573136,2
1993868,6606328,2
1993868,6641247,2
1993905,6615756,2
1994022,5429592,5
1994022,5906514,5
1994022,5937206,5
1994022,5964685,5
1994022,6334813,5
1994022,6367117,5
1994022,6506918,5
1994022,6519880,5
1994022,6527276,5
1994022,6537256,5
1994022,6556364,5
1994022,6618394,5
1994022,6630012,2
1994022,6633805,5
1994022,6641186,5
1994460,6006998,2
1994665,6507225,2
1995050,4885069,2
1995050,6605578,2
1995050,6635638,2
1995050,6638971,2
1995050,6640000,2
1995198,6641063,2
1995198,6642140,2
1995300,6430442,2
1995310,6513330,2
1995363,5747289,2
1995363,6594181,2
1995363,6640793,2
1995494,6391595,2
1995537,6639487,2
1995603,6019702,2
1995603,6542271,5
1995603,6638534,2
1995685,5372859,2
1995685,6274422,2
1995809,6629792,2
1995809,6640809,2
1995937,6627797,2
1995937,6640374,2
1996051,6054160,2
1996051,6128070,2
1996051,6492498,2
1996051,6618123,2
1996096,6265797,2
1996096,6622101,2
1996096,6632103,2
1996122,6636991,2
1996136,6641217,2
1996140,6008258,5
1996140,6235138,5
1996140,6590603,5
1996172,6360693,2
1996172,6547838,2
1996172,6627919,2
1996172,6641252,2
1996344,6391595,5
1996344,6552181,5
1996458,5788423,5
1996458,6594992,5
1996458,6641021,5
1996458,6642740,5
1996682,6287658,2
1996737,6449556,2
1996910,5916180,2
1996910,6168267,2
1996910,6634392,2
1997279,6332195,2
1997279,6624428,2
1997279,6636026,2
1997279,6638318,2
1997351,6346992,2
1997351,6579979,2
1997735,6369571,2
1997735,6488577,2
1997759,6245028,2
1997759,6628564,5
1997789,6615686,2
1998169,6475653,2
1998243,5722405,2
1998243,6325721,2
1998243,6641595,2
1998285,6240158,2
1999060,6621144,2
1999060,6624832,2
1999076,6640096,2
1999127,4696178,2
1999127,6039124,2
1999127,6496269,5
1999127,6636191,5
1999413,6636765,5
1999803,6089739,5
1999803,6595008,2
2000108,5892750,2
2000108,6146243,2
2000108,6641511,2
2000151,4514938,2
2000151,6635126,2
2000176,6641604,2
2000320,5888940,5
2000320,6615077,5
2000335,5861374,2
2000417,6306544,2
2000687,6588012,2
2000687,6603632,2
2000687,6619652,2
2000855,6624181,2
2001061,6606529,2
2001247,6171997,5
2001247,6574155,5
2001247,6635107,2
2001247,6640414,5
2001407,6619884,2
2001569,6364139,2
2001686,6518196,2
2001686,6622967,2
2001747,5829099,2
2001755,6641447,2
2001818,6630293,5
2001868,6497808,2
2001868,6614242,2
2002269,6313422,5
2002269,6496666,5
2002269,6537330,5
2002269,6613396,5
2002582,5440656,2
2002582,6585674,2
2002582,6634688,5
2002951,6493137,2
2003229,6291039,2
2003229,6542461,2
2003229,6569373,2
2003553,6640788,5
2003553,6641686,2
2003553,6642705,5
2003570,5511562,2
2003570,6624748,2
2003570,6635583,2
2004011,4563222,2
2004011,4690485,2
2004011,5654944,2
2004011,5688314,5
2004011,5739634,2
2004011,5767603,2
2004011,5821994,5
2004011,5977879,5
2004011,6068036,5
2004011,6121832,2
2004011,6175118,2
2004011,6250373,5
2004011,6418873,2
2004011,6438778,5
2004011,6444729,2
2004011,6473205,5
2004011,6568544,2
2004011,6588956,5
2004011,6597655,5
2004011,6611479,2
2004011,6618731,2
2004011,6619831,5
2004011,6622650,5
2004011,6622767,2
2004011,6623726,2
2004011,6624174,5
2004011,6635878,2
2004011,6639214,5
2004011,6641113,2
2004037,6623144,2
2004037,6640967,2
2004123,6563022,2
2004276,5511562,2
2004276,6624748,2
2004276,6635583,2
2004598,5520855,2
2004598,5948577,2
2004669,6640545,2
2004688,6638654,2
2004688,6639191,2
2004688,6639583,2
2004688,6639686,2
2004688,6640330,2
2004688,6640508,2
2004688,6640598,2
2004688,6640845,2
2004688,6641631,2
2004703,6642062,2
2004703,6642753,2
2004777,5935834,2
2004891,6375567,2
2004907,6599726,2
2004907,6612054,2
2004907,6641135,2
2004967,6638103,2
2005105,4402424,2
2005105,5571009,2
2005105,5585759,2
2005105,5744442,2
2005105,5897898,2
2005105,6364702,2
2005105,6404169,2
2005105,6501374,2
2005105,6539939,2
2005105,6554296,2
2005105,6606925,2
2005105,6616084,2
2005105,6623348,2
2005105,6637417,5
2005105,6637490,2
2005105,6639927,2
2005105,6641037,2
2005105,6641046,2
2005289,5834746,2
2005289,6623850,5
2005289,6641066,2
2005351,6642949,5
2005416,6613541,2
2005473,5721926,2
2005473,6601896,5
2005473,6629097,2
2005622,6640086,2
2005622,6640400,2
2005715,6623049,2
2005772,6606916,2
2005772,6635928,2
2005772,6641339,2
2005772,6641370,2
2006194,6350226,2
2006194,6443736,2
2006194,6507180,2
2006194,6535478,2
2006194,6570886,2
2006194,6585864,2
2006194,6599707,2
2006194,6609395,2
2006194,6617077,2
2006194,6633774,2
2006194,6641100,2
2006194,6641247,2
2006194,6641495,2
2006194,6641560,2
2006203,6629932,2
2006281,6388556,2
2006281,6640653,2
2006281,6641603,2
2006281,6641783,2
2006377,5931926,2
2006377,6635211,2
2006378,6304017,2
2006378,6420928,2
2006378,6438322,2
2006378,6518680,2
2006378,6549836,2
2006378,6591172,2
